Datum von,Datum bis,Biomasse [MWh],Wasserkraft [MWh],Wind Offshore [MWh],Wind Onshore [MWh],Photovoltaik [MWh],Sonstige Erneuerbare [MWh],Kernenergie [MWh],Braunkohle [MWh],Steinkohle [MWh],Erdgas [MWh],Pumpspeicher [MWh],Sonstige Konventionelle [MWh]
03.01.2025 00:15,03.01.2025 00:30,946.75,344.50,1436.25,4748.50,1.75,32.50,-,2030.00,977.50,2136.50,14.00,435.00
03.01.2025 00:30,03.01.2025 00:45,959.00,342.00,1494.25,4769.00,1.75,32.50,-,2060.50,937.25,2112.25,2.75,435.25
03.01.2025 00:45,03.01.2025 01:00,959.50,342.00,1498.75,4806.25,1.50,32.50,-,2024.50,914.25,2114.00,1.00,433.25
03.01.2025 01:00,03.01.2025 01:15,957.75,340.50,1522.25,4817.25,1.75,32.50,-,2010.25,884.75,2029.75,32.50,435.25
03.01.2025 01:15,03.01.2025 01:30,956.50,342.00,1449.25,4767.50,2.00,32.00,-,2006.00,882.00,2024.25,62.50,440.00
03.01.2025 01:30,03.01.2025 01:45,942.50,336.25,1469.25,4806.25,2.00,32.25,-,2036.75,886.75,2032.00,3.00,439.75
03.01.2025 01:45,03.01.2025 02:00,949.25,335.50,1518.75,4873.50,1.75,32.00,-,2035.00,902.50,2045.00,0.50,436.00
03.01.2025 02:00,03.01.2025 02:15,950.25,341.75,1524.25,4944.75,1.50,32.00,-,2001.00,965.25,2104.50,0.00,432.50
03.01.2025 02:15,03.01.2025 02:30,934.75,337.75,1572.25,4981.75,1.75,32.25,-,2022.00,952.50,2112.50,0.00,431.00
03.01.2025 02:30,03.01.2025 02:45,950.00,341.75,1535.75,5076.00,1.50,32.50,-,2028.50,954.75,2109.25,0.25,432.00
03.01.2025 02:45,03.01.2025 03:00,949.00,340.50,1569.50,5137.50,1.75,32.50,-,2030.75,947.75,2117.25,0.50,427.50
03.01.2025 03:00,03.01.2025 03:15,945.00,345.50,1490.75,5126.75,2.25,32.50,-,2022.00,964.00,2132.25,0.50,425.25
03.01.2025 03:15,03.01.2025 03:30,941.75,343.50,1444.50,5143.75,2.00,32.50,-,1985.25,967.25,2161.00,28.00,421.00
03.01.2025 03:30,03.01.2025 03:45,933.00,342.00,1458.50,5187.50,2.00,32.50,-,1976.00,968.25,2163.25,0.00,429.50
03.01.2025 03:45,03.01.2025 04:00,918.50,339.75,1445.50,5355.75,2.00,32.50,-,1982.75,971.50,2159.50,0.00,430.75
03.01.2025 04:00,03.01.2025 04:15,943.25,342.50,1324.00,5559.75,1.75,32.25,-,1962.75,995.25,2178.00,0.00,432.75
03.01.2025 04:15,03.01.2025 04:30,936.00,341.50,1294.75,5704.75,2.25,31.75,-,1977.75,989.00,2207.75,0.00,436.25
03.01.2025 04:30,03.01.2025 04:45,937.50,341.25,1299.25,5889.25,2.50,32.00,-,1937.75,986.25,2203.50,0.00,433.75
03.01.2025 04:45,03.01.2025 05:00,934.50,340.75,1293.75,5989.75,2.25,32.25,-,1892.25,984.00,2226.50,0.00,431.75
03.01.2025 05:00,03.01.2025 05:15,940.75,345.50,1112.75,6077.50,2.00,32.25,-,1886.75,991.25,2245.00,0.00,431.00
03.01.2025 05:15,03.01.2025 05:30,952.25,344.25,1071.00,6258.50,2.50,32.25,-,1941.00,990.75,2284.50,0.50,431.25
03.01.2025 05:30,03.01.2025 05:45,955.25,345.25,1061.75,6477.75,2.25,32.00,-,1965.75,993.50,2300.25,0.50,431.75
03.01.2025 05:45,03.01.2025 06:00,955.00,361.25,1047.25,6592.00,2.50,32.00,-,1988.00,997.50,2353.50,9.00,433.50
03.01.2025 06:00,03.01.2025 06:15,975.75,352.25,753.00,7023.75,3.75,32.00,-,1974.75,982.75,2476.50,4.50,430.75
03.01.2025 06:15,03.01.2025 06:30,982.25,351.50,719.00,7165.00,3.50,31.75,-,1977.00,979.25,2460.75,0.25,431.25
03.01.2025 06:30,03.01.2025 06:45,984.50,352.75,707.50,7376.25,3.75,31.75,-,1962.00,983.25,2478.25,0.00,429.50
03.01.2025 06:45,03.01.2025 07:00,990.50,363.25,702.25,7518.25,3.25,31.75,-,1950.25,985.50,2410.00,39.50,426.50
03.01.2025 07:00,03.01.2025 07:15,1016.00,386.75,402.75,7616.75,4.50,31.75,-,1932.00,984.75,2351.50,2.50,430.25
03.01.2025 07:15,03.01.2025 07:30,1023.00,363.75,396.50,7789.50,4.25,31.75,-,1939.50,982.75,2326.50,1.00,428.50
03.01.2025 07:30,03.01.2025 07:45,1025.75,383.75,417.50,7868.25,4.75,31.25,-,1942.00,993.25,2316.00,3.25,425.25
03.01.2025 07:45,03.01.2025 08:00,1028.25,375.00,439.75,8060.00,5.25,31.50,-,1948.25,1016.25,2337.25,14.75,427.00
03.01.2025 08:00,03.01.2025 08:15,1044.25,373.75,419.75,8185.50,5.75,32.00,-,1917.25,1081.00,2398.75,95.50,429.75
03.01.2025 08:15,03.01.2025 08:30,1049.00,370.25,405.50,8339.00,9.50,32.25,-,1876.50,1108.75,2418.00,65.75,427.00
03.01.2025 08:30,03.01.2025 08:45,1052.25,372.50,391.75,8397.50,45.50,31.75,-,1846.25,1116.75,2430.25,91.75,427.75
03.01.2025 08:45,03.01.2025 09:00,1054.25,386.50,386.75,8437.00,114.50,32.00,-,1867.00,1123.00,2432.75,105.50,426.25
03.01.2025 09:00,03.01.2025 09:15,1051.25,376.00,494.75,8422.00,209.50,32.25,-,1845.50,1133.00,2491.00,56.25,427.50
03.01.2025 09:15,03.01.2025 09:30,1049.00,374.00,503.25,8414.00,320.00,32.25,-,1848.50,1133.75,2454.25,73.00,424.75
03.01.2025 09:30,03.01.2025 09:45,1043.00,381.00,504.25,8453.75,456.00,32.25,-,1863.25,1141.25,2409.25,77.75,425.25
03.01.2025 09:45,03.01.2025 10:00,1040.75,367.25,478.25,8449.00,617.75,31.75,-,1860.25,1169.50,2416.50,44.50,429.00
03.01.2025 10:00,03.01.2025 10:15,1030.25,418.50,370.75,8558.00,783.25,31.50,-,1854.25,1218.50,2420.25,125.50,427.25
03.01.2025 10:15,03.01.2025 10:30,1006.50,390.75,362.25,8615.25,937.00,31.50,-,1847.25,1216.25,2399.25,24.00,429.75
03.01.2025 10:30,03.01.2025 10:45,1006.75,361.25,358.50,8743.00,1115.00,31.25,-,1898.75,1196.25,2392.50,1.00,430.25
03.01.2025 10:45,03.01.2025 11:00,1012.25,394.50,343.75,8802.00,1277.75,31.25,-,1917.00,1189.50,2424.25,2.25,430.50
03.01.2025 11:00,03.01.2025 11:15,1002.00,398.50,276.50,8895.25,1418.75,31.50,-,1909.25,1214.50,2452.00,18.50,430.50
03.01.2025 11:15,03.01.2025 11:30,1000.00,388.50,279.00,9031.00,1550.25,31.50,-,1866.25,1198.25,2432.25,18.00,428.75
03.01.2025 11:30,03.01.2025 11:45,998.00,366.25,275.00,9078.25,1628.75,31.00,-,1867.25,1202.25,2411.75,6.25,429.75
03.01.2025 11:45,03.01.2025 12:00,996.50,364.75,283.75,9045.25,1651.50,31.25,-,1859.50,1201.25,2402.25,6.75,428.75
03.01.2025 12:00,03.01.2025 12:15,971.00,360.25,238.25,9032.50,1666.50,31.75,-,1806.25,1203.50,2380.00,6.50,428.00
03.01.2025 12:15,03.01.2025 12:30,975.50,362.50,229.25,8991.00,1652.25,31.75,-,1798.25,1206.75,2368.25,6.25,426.50
03.01.2025 12:30,03.01.2025 12:45,970.50,358.50,229.50,8964.00,1634.00,31.50,-,1768.25,1219.00,2378.50,5.00,429.50
03.01.2025 12:45,03.01.2025 13:00,977.75,372.50,223.75,8872.75,1607.25,32.00,-,1753.00,1210.25,2375.25,6.50,427.75
03.01.2025 13:00,03.01.2025 13:15,971.75,356.50,340.25,8780.50,1557.75,32.00,-,1728.75,1191.50,2347.50,2.50,428.25
03.01.2025 13:15,03.01.2025 13:30,964.00,355.00,359.25,8806.00,1516.25,32.25,-,1700.25,1185.75,2344.75,3.00,429.25
03.01.2025 13:30,03.01.2025 13:45,970.25,383.50,347.00,8748.25,1444.75,32.25,-,1741.00,1187.00,2346.00,30.00,429.00
03.01.2025 13:45,03.01.2025 14:00,973.00,361.50,358.00,8635.25,1358.25,32.75,-,1739.50,1179.75,2314.00,24.25,428.75
03.01.2025 14:00,03.01.2025 14:15,978.75,355.50,763.75,8464.25,1205.25,33.25,-,1719.50,1166.50,2179.00,1.25,435.00
03.01.2025 14:15,03.01.2025 14:30,979.75,357.50,849.75,8376.00,1059.50,33.00,-,1720.25,1137.25,2154.50,32.50,436.50
03.01.2025 14:30,03.01.2025 14:45,983.50,368.25,867.75,8312.50,912.50,33.00,-,1726.50,1132.75,2153.75,7.00,441.00
03.01.2025 14:45,03.01.2025 15:00,994.00,365.50,869.00,8176.00,766.25,33.00,-,1697.50,1144.50,2173.75,22.00,438.75
03.01.2025 15:00,03.01.2025 15:15,1004.25,383.75,964.25,8069.25,616.00,32.50,-,1764.25,1154.25,2230.75,22.00,435.75
03.01.2025 15:15,03.01.2025 15:30,1010.25,382.25,1003.75,8006.50,464.50,32.50,-,1810.00,1186.25,2255.00,56.00,437.00
03.01.2025 15:30,03.01.2025 15:45,1017.00,366.50,1012.75,8040.75,314.00,32.25,-,1808.25,1214.00,2252.75,61.75,438.25
03.01.2025 15:45,03.01.2025 16:00,1029.75,370.75,1023.00,7935.25,180.00,32.50,-,1840.00,1238.50,2262.50,37.00,434.00
03.01.2025 16:00,03.01.2025 16:15,1055.50,369.50,1131.50,7779.50,80.75,32.50,-,1952.00,1230.00,2329.00,59.50,430.00
03.01.2025 16:15,03.01.2025 16:30,1065.75,381.50,1168.75,7670.25,24.50,32.75,-,2051.25,1248.00,2295.00,67.25,429.00
03.01.2025 16:30,03.01.2025 16:45,1082.25,383.50,1229.00,7685.75,6.50,32.50,-,2062.50,1279.25,2292.75,116.75,427.50
03.01.2025 16:45,03.01.2025 17:00,1090.00,388.75,1238.25,7642.00,3.50,32.50,-,2060.25,1301.75,2313.50,216.25,427.00
03.01.2025 17:00,03.01.2025 17:15,1097.75,407.00,1314.25,7508.25,2.75,32.50,-,2090.00,1302.50,2431.50,246.25,427.25
03.01.2025 17:15,03.01.2025 17:30,1104.50,405.25,1325.25,7397.25,2.75,32.50,-,2094.25,1291.50,2448.25,420.00,431.00
03.01.2025 17:30,03.01.2025 17:45,1109.75,385.00,1313.50,7388.50,2.50,32.75,-,2132.75,1299.50,2450.00,537.75,432.50
03.01.2025 17:45,03.01.2025 18:00,1116.50,442.75,1268.50,7175.75,2.75,33.00,-,2128.75,1309.75,2449.50,678.50,432.00
03.01.2025 18:00,03.01.2025 18:15,1117.50,436.75,1223.50,6999.50,3.25,33.25,-,2121.75,1275.00,2451.75,812.25,429.25
03.01.2025 18:15,03.01.2025 18:30,1125.50,424.50,1263.50,6992.75,3.25,33.25,-,2120.00,1261.00,2447.50,699.25,432.00
03.01.2025 18:30,03.01.2025 18:45,1124.50,439.50,1296.00,7005.75,3.00,33.25,-,2127.00,1255.00,2462.25,687.75,437.75
03.01.2025 18:45,03.01.2025 19:00,1128.75,435.25,1314.00,6873.75,3.75,33.00,-,2153.25,1281.00,2467.75,797.50,434.00
03.01.2025 19:00,03.01.2025 19:15,1119.75,392.75,1372.00,6855.50,2.25,33.50,-,2252.75,1285.25,2413.50,705.25,438.25
03.01.2025 19:15,03.01.2025 19:30,1117.75,386.00,1479.75,6715.25,2.25,33.50,-,2265.25,1267.75,2326.50,544.75,439.25
03.01.2025 19:30,03.01.2025 19:45,1109.75,385.75,1571.25,6704.75,2.25,33.50,-,2281.75,1252.00,2261.75,466.75,439.75
03.01.2025 19:45,03.01.2025 20:00,1098.50,382.50,1573.00,6767.75,2.25,33.50,-,2345.25,1248.50,2242.50,433.50,446.75
03.01.2025 20:00,03.01.2025 20:15,1057.75,375.50,1644.50,6700.50,2.00,33.50,-,2341.25,1251.75,2230.00,405.75,450.25
03.01.2025 20:15,03.01.2025 20:30,1062.25,369.00,1576.75,6620.00,1.75,33.50,-,2381.00,1248.00,2173.50,244.25,451.50
03.01.2025 20:30,03.01.2025 20:45,1052.25,368.00,1536.50,6504.75,1.75,33.50,-,2397.00,1247.75,2152.50,195.75,456.50
03.01.2025 20:45,03.01.2025 21:00,1034.75,352.50,1616.25,6465.75,1.75,33.50,-,2447.25,1274.75,2133.75,68.00,446.50
03.01.2025 21:00,03.01.2025 21:15,1016.00,346.50,1610.50,6571.00,1.75,33.50,-,2518.50,1290.50,2057.50,36.25,446.00
03.01.2025 21:15,03.01.2025 21:30,1004.00,346.50,1474.00,6664.75,1.75,33.50,-,2531.00,1294.00,2038.00,55.75,449.50
03.01.2025 21:30,03.01.2025 21:45,1005.25,352.25,1452.00,6642.50,2.00,33.50,-,2582.50,1291.75,2004.50,42.25,444.50
03.01.2025 21:45,03.01.2025 22:00,989.50,356.00,1378.50,6545.00,1.75,33.75,-,2594.50,1298.75,1998.75,9.50,436.75
03.01.2025 22:00,03.01.2025 22:15,985.00,366.50,1321.50,6337.50,2.00,33.75,-,2583.50,1272.25,1996.75,82.25,445.00
03.01.2025 22:15,03.01.2025 22:30,983.75,355.75,1371.00,6253.50,2.25,33.75,-,2572.50,1266.25,1978.25,45.25,425.75
03.01.2025 22:30,03.01.2025 22:45,977.50,355.25,1415.00,6146.50,2.00,33.75,-,2575.50,1251.00,1892.50,72.75,423.50
03.01.2025 22:45,03.01.2025 23:00,972.75,358.75,1227.25,6082.75,2.25,33.75,-,2599.25,1233.25,1822.50,86.50,420.50
03.01.2025 23:00,03.01.2025 23:15,962.25,369.50,1109.25,6031.75,3.00,34.00,-,2713.50,1206.00,1715.25,234.50,417.75
03.01.2025 23:15,03.01.2025 23:30,969.75,355.75,1087.25,5928.25,2.00,33.25,-,2741.00,1192.25,1704.00,231.00,419.25
03.01.2025 23:30,03.01.2025 23:45,972.25,357.75,1089.50,5893.00,1.75,33.25,-,2736.25,1188.25,1703.75,221.00,418.75
03.01.2025 23:45,04.01.2025 00:00,974.25,358.50,1029.25,5841.75,1.75,33.25,-,2649.50,1181.25,1642.50,172.25,418.50
04.01.2025 00:00,04.01.2025 00:15,965.00,352.00,898.25,5772.50,2.00,33.25,-,2474.00,1182.00,1539.75,90.25,462.75
04.01.2025 00:15,04.01.2025 00:30,967.50,351.50,874.75,5720.50,2.00,33.25,-,2453.75,1173.75,1514.50,102.50,420.50
04.01.2025 00:30,04.01.2025 00:45,966.50,346.75,873.75,5629.50,2.25,33.25,-,2454.75,1149.50,1532.00,54.75,423.00
04.01.2025 00:45,04.01.2025 01:00,966.75,341.00,919.25,5510.50,2.00,33.50,-,2477.50,1115.00,1545.25,46.25,426.50
04.01.2025 01:00,04.01.2025 01:15,949.25,342.50,992.50,5384.00,2.00,33.50,-,2596.50,1067.75,1517.50,41.50,427.75
04.01.2025 01:15,04.01.2025 01:30,945.00,357.25,852.00,5248.75,1.75,33.50,-,2627.50,1035.50,1527.00,45.25,433.00
04.01.2025 01:30,04.01.2025 01:45,943.25,361.50,796.00,5137.75,1.75,33.50,-,2563.50,1005.50,1528.25,48.00,429.75
04.01.2025 01:45,04.01.2025 02:00,944.75,361.50,782.50,5053.50,1.75,33.25,-,2585.50,1021.75,1538.50,59.50,435.75
04.01.2025 02:00,04.01.2025 02:15,939.00,364.25,718.50,4890.75,1.75,33.25,-,2701.50,961.50,1534.25,65.50,441.00
04.01.2025 02:15,04.01.2025 02:30,942.75,363.50,693.25,4637.00,2.00,33.50,-,2779.00,924.75,1509.25,75.00,439.75
04.01.2025 02:30,04.01.2025 02:45,937.50,362.00,682.25,4408.00,1.75,33.50,-,2796.25,908.25,1507.00,104.50,439.75
04.01.2025 02:45,04.01.2025 03:00,942.25,360.75,743.50,4213.00,1.75,33.50,-,2793.50,912.50,1505.75,93.00,435.75
04.01.2025 03:00,04.01.2025 03:15,939.25,359.00,653.50,4081.50,1.75,33.50,-,2798.00,928.50,1517.50,48.50,433.25
04.01.2025 03:15,04.01.2025 03:30,941.50,359.00,496.25,3993.50,1.75,33.25,-,2811.75,939.50,1525.75,78.00,434.25
04.01.2025 03:30,04.01.2025 03:45,940.00,360.00,454.75,3888.25,1.75,32.75,-,2823.00,960.50,1526.50,72.25,433.00
04.01.2025 03:45,04.01.2025 04:00,943.25,360.75,447.50,3763.25,1.75,32.75,-,2823.25,974.75,1541.25,118.00,436.75
04.01.2025 04:00,04.01.2025 04:15,951.75,359.50,405.00,3647.25,1.50,32.75,-,2843.25,993.00,1561.50,60.50,435.75
04.01.2025 04:15,04.01.2025 04:30,959.25,348.50,335.00,3531.50,1.75,32.75,-,2851.50,1037.00,1577.50,72.75,435.25
04.01.2025 04:30,04.01.2025 04:45,966.25,347.75,380.25,3388.75,1.75,32.75,-,2859.50,1053.25,1582.25,60.00,438.00
04.01.2025 04:45,04.01.2025 05:00,968.25,349.75,398.00,3210.00,1.75,32.75,-,2866.75,1064.25,1595.25,121.50,439.75
04.01.2025 05:00,04.01.2025 05:15,971.00,350.50,336.00,3027.00,1.75,33.00,-,2885.25,1079.00,1630.25,70.00,440.75
04.01.2025 05:15,04.01.2025 05:30,982.00,350.25,263.50,2866.25,1.50,33.00,-,2904.50,1109.00,1636.25,88.25,441.50
04.01.2025 05:30,04.01.2025 05:45,985.50,347.75,251.50,2721.50,1.75,33.00,-,2911.00,1181.00,1652.50,38.00,442.75
04.01.2025 05:45,04.01.2025 06:00,988.75,348.00,322.00,2637.00,1.50,32.75,-,2929.75,1223.75,1675.25,59.75,445.75
04.01.2025 06:00,04.01.2025 06:15,999.50,358.00,322.50,2591.00,1.50,32.75,-,2957.50,1254.75,1774.25,42.50,446.25
04.01.2025 06:15,04.01.2025 06:30,1010.25,359.75,301.25,2528.25,1.50,32.50,-,2967.00,1282.25,1791.00,50.00,444.25
04.01.2025 06:30,04.01.2025 06:45,1013.00,367.50,333.25,2465.50,1.75,32.50,-,2972.25,1305.25,1817.25,58.75,439.50
04.01.2025 06:45,04.01.2025 07:00,1018.75,370.00,288.75,2389.75,3.50,32.75,-,2973.50,1313.00,1851.75,113.00,444.00
04.01.2025 07:00,04.01.2025 07:15,1033.00,362.75,268.00,2324.25,1.75,32.50,-,2980.50,1321.25,1862.25,52.00,442.50
04.01.2025 07:15,04.01.2025 07:30,1049.00,358.25,287.50,2292.75,2.00,32.50,-,2982.25,1323.50,1892.50,78.50,438.75
04.01.2025 07:30,04.01.2025 07:45,1056.00,366.75,257.00,2286.25,2.00,32.50,-,2970.50,1335.00,1933.25,93.25,432.50
04.01.2025 07:45,04.01.2025 08:00,1060.75,379.75,296.50,2276.00,2.50,32.75,-,2979.75,1341.50,2010.75,145.00,435.75
04.01.2025 08:00,04.01.2025 08:15,1071.00,376.00,351.25,2200.00,4.25,33.50,-,2963.00,1341.50,2095.00,303.50,437.75
04.01.2025 08:15,04.01.2025 08:30,1075.00,389.25,404.75,2127.25,17.25,34.25,-,2984.75,1345.00,2099.75,382.25,437.25
04.01.2025 08:30,04.01.2025 08:45,1086.75,401.00,424.75,2069.50,88.00,34.25,-,2991.00,1345.00,2133.50,376.75,444.00
04.01.2025 08:45,04.01.2025 09:00,1087.50,397.50,456.00,2035.25,185.50,34.00,-,2994.50,1342.50,2161.75,343.75,446.25
04.01.2025 09:00,04.01.2025 09:15,1081.00,398.50,589.50,1970.75,303.75,34.25,-,2991.25,1346.75,2200.75,487.00,447.00
04.01.2025 09:15,04.01.2025 09:30,1082.75,391.75,734.00,1905.75,423.75,34.25,-,2985.75,1342.75,2207.25,438.25,447.00
04.01.2025 09:30,04.01.2025 09:45,1085.00,393.25,617.00,1857.25,544.25,34.25,-,2988.00,1343.25,2199.00,379.50,445.00
04.01.2025 09:45,04.01.2025 10:00,1084.75,377.75,629.00,1830.25,682.25,34.00,-,3002.75,1342.50,2229.25,288.25,448.50
04.01.2025 10:00,04.01.2025 10:15,1089.00,408.75,601.25,1808.50,827.50,34.00,-,3039.25,1336.50,2218.50,462.50,440.50
04.01.2025 10:15,04.01.2025 10:30,1086.00,394.00,548.75,1823.00,975.25,34.25,-,3044.50,1337.00,2216.50,332.50,443.25
04.01.2025 10:30,04.01.2025 10:45,1084.00,392.00,635.75,1844.50,1095.00,34.25,-,3046.75,1339.25,2212.00,288.00,447.00
04.01.2025 10:45,04.01.2025 11:00,1078.00,389.75,658.25,1860.50,1172.25,34.25,-,3049.00,1342.75,2201.75,238.00,444.00
04.01.2025 11:00,04.01.2025 11:15,1067.00,380.50,793.25,1868.50,1237.75,34.00,-,3034.00,1316.50,2215.25,240.00,445.25
04.01.2025 11:15,04.01.2025 11:30,1059.50,385.25,828.50,1872.25,1319.50,34.00,-,3043.00,1305.00,2220.75,204.50,447.50
04.01.2025 11:30,04.01.2025 11:45,1059.00,368.50,814.25,1853.25,1409.00,34.00,-,3051.00,1301.25,2214.50,158.25,446.50
04.01.2025 11:45,04.01.2025 12:00,1045.75,374.00,722.00,1811.00,1472.00,34.00,-,3062.50,1303.75,2192.25,163.00,450.00
04.01.2025 12:00,04.01.2025 12:15,1030.75,385.75,609.00,1801.25,1490.75,34.00,-,3070.00,1299.00,2200.25,80.25,448.25
04.01.2025 12:15,04.01.2025 12:30,1036.00,394.00,570.75,1785.25,1482.50,34.00,-,3078.00,1304.50,2203.25,45.50,445.00
04.01.2025 12:30,04.01.2025 12:45,1047.00,395.50,621.25,1801.50,1451.00,34.00,-,3074.25,1303.00,2224.00,56.25,440.75
04.01.2025 12:45,04.01.2025 13:00,1044.75,372.50,652.75,1815.25,1423.00,34.00,-,3070.00,1301.75,2268.50,44.00,440.50
04.01.2025 13:00,04.01.2025 13:15,1030.00,379.50,661.00,1828.25,1383.25,34.25,-,3071.00,1301.50,2274.75,272.25,443.75
04.01.2025 13:15,04.01.2025 13:30,1018.50,375.75,711.50,1816.25,1314.25,34.25,-,3074.00,1302.00,2303.25,255.00,445.25
04.01.2025 13:30,04.01.2025 13:45,1043.00,370.75,751.75,1826.25,1253.75,34.25,-,3071.00,1301.00,2345.25,220.50,444.50
04.01.2025 13:45,04.01.2025 14:00,1039.50,369.25,702.75,1864.25,1165.75,34.25,-,3075.00,1298.00,2349.25,303.00,445.00
04.01.2025 14:00,04.01.2025 14:15,1031.50,380.75,668.75,1905.75,1049.50,34.25,-,3067.75,1286.75,2400.50,214.75,449.50
04.01.2025 14:15,04.01.2025 14:30,1040.25,386.75,618.50,1893.00,940.75,34.25,-,3072.75,1285.50,2424.00,304.75,451.25
04.01.2025 14:30,04.01.2025 14:45,1038.00,382.50,607.00,1879.00,793.50,34.00,-,3074.75,1284.50,2441.75,362.25,450.50
04.01.2025 14:45,04.01.2025 15:00,1058.50,384.25,651.50,1852.50,633.75,34.00,-,3075.50,1284.50,2464.50,538.75,444.50
04.01.2025 15:00,04.01.2025 15:15,1077.50,389.50,648.50,1820.25,490.00,34.00,-,3073.75,1298.75,2495.25,633.50,445.50
04.01.2025 15:15,04.01.2025 15:30,1068.25,389.50,673.50,1839.00,346.25,34.00,-,3076.25,1292.50,2528.50,758.50,439.25
04.01.2025 15:30,04.01.2025 15:45,1090.25,391.50,712.50,1856.00,228.50,33.75,-,3077.25,1296.75,2546.00,986.75,436.25
04.01.2025 15:45,04.01.2025 16:00,1096.50,393.25,747.00,1887.25,128.50,33.50,-,3087.00,1296.25,2535.75,1148.00,439.00
04.01.2025 16:00,04.01.2025 16:15,1122.00,390.00,767.75,1965.50,53.25,33.50,-,3081.50,1296.75,2541.25,943.75,440.25
04.01.2025 16:15,04.01.2025 16:30,1132.50,413.75,701.50,2055.50,12.75,33.50,-,3080.75,1302.50,2553.00,1177.50,440.25
04.01.2025 16:30,04.01.2025 16:45,1139.25,434.25,647.00,2116.00,4.25,33.50,-,3078.00,1310.50,2554.25,1329.75,444.50
04.01.2025 16:45,04.01.2025 17:00,1141.00,446.50,658.50,2166.25,3.75,33.75,-,3076.00,1328.00,2562.50,1417.75,439.50
04.01.2025 17:00,04.01.2025 17:15,1146.50,442.50,675.00,2204.25,3.75,33.75,-,3077.75,1342.50,2594.50,1522.00,441.50
04.01.2025 17:15,04.01.2025 17:30,1148.00,448.25,691.75,2233.00,4.25,33.75,-,3076.00,1345.00,2595.00,1457.00,445.25
04.01.2025 17:30,04.01.2025 17:45,1150.25,445.75,642.50,2249.00,3.75,33.75,-,3076.25,1347.25,2598.75,1570.25,448.50
04.01.2025 17:45,04.01.2025 18:00,1153.00,445.25,634.00,2285.25,3.00,34.00,-,3076.50,1348.50,2602.25,1547.25,446.50
04.01.2025 18:00,04.01.2025 18:15,1151.50,444.25,636.00,2322.50,4.75,34.00,-,3081.25,1357.25,2598.25,1354.00,444.25
04.01.2025 18:15,04.01.2025 18:30,1154.00,442.75,622.00,2383.00,2.75,34.00,-,3079.50,1358.50,2594.50,1237.00,444.00
04.01.2025 18:30,04.01.2025 18:45,1146.00,445.75,617.50,2480.75,2.25,34.00,-,3079.75,1357.25,2562.50,1102.25,444.25
04.01.2025 18:45,04.01.2025 19:00,1142.50,440.00,600.25,2567.25,2.00,34.00,-,3082.75,1352.75,2541.75,970.50,437.75
04.01.2025 19:00,04.01.2025 19:15,1132.50,420.50,570.50,2608.00,2.25,34.00,-,3081.25,1336.00,2525.00,1010.25,437.00
04.01.2025 19:15,04.01.2025 19:30,1126.75,406.00,554.75,2663.50,1.75,34.25,-,3077.25,1334.75,2523.25,808.25,440.00
04.01.2025 19:30,04.01.2025 19:45,1114.00,408.75,548.75,2679.25,1.75,34.25,-,3076.75,1336.25,2517.75,550.00,441.25
04.01.2025 19:45,04.01.2025 20:00,1110.25,410.50,534.50,2668.25,1.75,34.25,-,3079.00,1330.50,2477.00,516.75,444.75
04.01.2025 20:00,04.01.2025 20:15,1092.00,415.00,496.25,2663.50,2.25,34.25,-,3080.75,1333.75,2465.75,561.25,440.00
04.01.2025 20:15,04.01.2025 20:30,1087.75,410.00,472.25,2636.25,1.75,34.25,-,3073.75,1337.25,2389.00,379.00,440.00
04.01.2025 20:30,04.01.2025 20:45,1087.25,387.25,465.75,2646.00,1.75,34.25,-,3054.75,1332.75,2312.50,241.00,444.25
04.01.2025 20:45,04.01.2025 21:00,1068.25,392.25,481.75,2658.75,1.75,34.25,-,3022.50,1332.25,2233.50,196.50,443.00
04.01.2025 21:00,04.01.2025 21:15,1060.25,402.75,520.50,2636.50,2.00,34.25,-,3009.00,1322.25,2206.25,271.25,439.50
04.01.2025 21:15,04.01.2025 21:30,1050.00,392.25,556.25,2582.75,1.75,34.25,-,2971.50,1319.25,2181.75,224.25,440.75
04.01.2025 21:30,04.01.2025 21:45,1052.75,385.00,567.75,2581.75,1.50,34.25,-,3000.75,1311.50,2148.50,97.75,442.50
04.01.2025 21:45,04.01.2025 22:00,1032.25,375.25,578.75,2571.00,1.50,34.50,-,2973.00,1311.25,2089.50,36.50,444.25
04.01.2025 22:00,04.01.2025 22:15,1015.50,387.00,611.75,2514.75,1.50,34.25,-,2942.00,1289.75,2014.00,59.00,440.50
04.01.2025 22:15,04.01.2025 22:30,1006.75,343.00,636.50,2483.00,1.50,34.25,-,2828.25,1271.25,1954.00,46.75,439.75
04.01.2025 22:30,04.01.2025 22:45,1016.50,346.75,629.25,2447.25,1.50,34.25,-,2875.75,1253.00,1893.00,47.75,443.00
04.01.2025 22:45,04.01.2025 23:00,1014.25,352.75,613.25,2424.75,1.50,34.25,-,2830.00,1220.00,1856.50,27.50,440.75
04.01.2025 23:00,04.01.2025 23:15,992.75,362.50,604.75,2402.25,1.75,34.50,-,2831.00,1193.00,1831.25,153.75,441.75
04.01.2025 23:15,04.01.2025 23:30,1005.75,357.50,593.00,2385.25,1.50,34.50,-,2828.75,1181.25,1774.00,27.00,442.75
